Income Group,Date,Estimated Population,Total Tests,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
,2020-09-30,,93909.0,1257,1225,23,1257,1248,9,1.0,1.0,0.714,0.0,0.714,0.286,0.0,0.0,0.0,0.0,0.0,-0.0114,-0.0057,0.0018,0.0184,,,,,,74.71,
,2020-10-01,,94061.0,1258,1226,23,1258,1249,9,1.0,1.0,0.857,0.0,0.857,0.143,0.0571,0.0,0.0,0.0,0.0571,-0.0057,0.0034,0.005,0.0184,,,,,,74.77,
,2020-10-02,,94453.0,1260,1227,23,1260,1250,10,0.714,0.714,0.857,0.0,0.857,-0.1429,0.0571,0.0,0.0,0.0,0.0571,0.0,0.0,0.0034,0.0184,,,,,,74.96,
,2020-10-03,,94562.0,1260,1227,23,1260,1250,10,1.14,1.14,0.857,0.0,0.857,0.286,0.0571,0.0286,0.0,0.0286,0.0286,0.0286,0.0103,0.0014,0.0184,,,,,,75.05,
,2020-10-04,,94729.0,1260,1228,23,1260,1251,9,1.29,1.29,0.857,0.0,0.857,0.429,0.0857,0.0,0.0,0.0,0.0857,0.0,0.0069,-0.0005,0.0184,,,,,,75.18,
,2020-10-05,,95085.0,1261,1229,23,1261,1252,9,1.29,1.29,0.857,0.0,0.857,0.429,0.143,0.0286,0.0,0.0286,0.114,0.04,0.0011,0.0023,0.0184,,,,,,75.4,
,2020-10-06,,95255.0,1264,1230,23,1264,1253,11,1.43,1.43,0.857,0.0,0.857,0.571,0.0571,0.0571,0.0,0.0571,0.0,0.0286,0.0011,-0.0046,0.0184,,,,,,75.36,
,2020-10-07,,95687.0,1266,1231,23,1266,1254,12,1.43,1.43,1.0,0.0,1.0,0.429,0.257,0.0571,0.0,0.0571,0.2,0.0057,0.0114,-0.0025,0.0183,,,,,,75.58,
,2020-10-08,,96277.0,1267,1232,23,1267,1255,12,1.43,1.43,1.14,0.0,1.14,0.286,0.2,0.0857,0.0,0.0857,0.114,0.0343,-0.0126,-0.0002,0.0183,,,,,,75.99,
,2020-10-09,,96616.0,1270,1233,23,1270,1256,14,2.57,2.57,1.14,0.0,1.14,1.43,0.114,0.0857,0.0,0.0857,0.0286,0.0571,-0.0057,-0.0041,0.0183,,,,,,76.08,
,2020-10-10,,96730.0,1270,1234,23,1270,1257,13,2.29,2.29,1.29,0.0,1.29,1.0,0.314,0.0857,0.0,0.0857,0.229,-0.0229,0.0,-0.0073,0.0183,,,,,,76.17,
,2020-10-11,,96854.0,1270,1236,23,1270,1259,11,2.0,2.0,1.29,0.0,1.29,0.714,0.343,0.0857,0.0,0.0857,0.257,0.0,-0.0194,0.0011,0.0183,,,,,,76.26,
,2020-10-12,,97159.0,1279,1237,23,1279,1260,19,3.0,3.0,1.43,0.0,1.43,1.57,0.143,0.114,0.0,0.114,0.0286,0.0057,-0.0251,-0.0025,0.0183,,,,,,75.96,
,2020-10-13,,97430.0,1280,1239,23,1280,1262,18,3.14,3.14,1.57,0.0,1.57,1.57,0.2,0.0857,0.0,0.0857,0.114,-0.0629,-0.0069,-0.0023,0.0182,,,,,,76.12,
,2020-10-14,,97775.0,1280,1240,23,1280,1263,17,3.29,3.29,1.71,0.0,1.71,1.57,0.143,0.114,0.0,0.114,0.0286,-0.0686,-0.0183,0.005,0.0182,,,,,,76.39,
,2020-10-15,,98364.0,1288,1242,23,1288,1265,23,3.29,3.29,1.71,0.0,1.71,1.57,0.0,0.114,0.0,0.114,-0.1143,-0.0571,-0.0114,0.005,0.0182,,,,,,76.37,
,2020-10-16,,98736.0,1292,1244,23,1292,1267,25,2.71,2.71,1.86,0.0,1.86,0.857,0.0,0.0857,0.0,0.0857,-0.0857,-0.0914,0.0057,0.0023,0.0182,,,,,,76.42,
,2020-10-17,,98868.0,1293,1246,23,1293,1269,24,3.0,3.0,2.0,0.0,2.0,1.0,-0.1429,0.0857,0.0,0.0857,-0.2286,-0.0514,0.0,,0.0181,,,,,,76.46,
,2020-10-18,,99044.0,1293,1248,23,1293,1271,22,3.14,3.14,2.0,0.0,2.0,1.14,-0.2571,0.114,0.0,0.114,-0.3714,-0.0343,0.0046,,0.0181,,,,,,76.6,
,2020-10-19,,99358.0,1298,1250,23,1298,1273,25,2.57,2.57,2.14,0.0,2.14,0.429,-0.1143,0.0571,0.0,0.0571,-0.1714,-0.0686,,,0.0181,,,,,,76.55,
,2020-10-20,,99581.0,1301,1253,23,1301,1276,25,2.0,2.0,2.29,0.0,2.29,-0.2857,-0.1714,0.0571,0.0,0.0571,-0.2286,-0.0343,,,0.018,,,,,,76.54,
,2020-10-21,,99796.0,1302,1254,23,1302,1277,25,2.14,2.14,2.14,0.0,2.14,0.0,-0.3429,0.0286,0.0,0.0286,-0.3714,,,,0.018,,,,,,76.65,
,2020-10-22,,100125.0,1306,1257,23,1306,1280,26,2.14,2.14,2.29,0.0,2.29,-0.1429,-0.3143,0.0,0.0,0.0,-0.3143,,,,0.018,,,,,,76.67,
,2020-10-23,,100302.0,1306,1260,23,1306,1283,23,1.43,1.43,2.14,0.0,2.14,-0.7143,,,,,,,,,0.0179,,,,,,76.8,
,2020-10-24,,100401.0,1308,1261,23,1308,1284,24,1.0,1.0,2.14,0.0,2.14,-1.1429,,,,,,,,,0.0179,,,,,,76.76,
,2020-10-25,,100520.0,1308,1264,23,1308,1287,21,,,,,,,,,,,,,,,0.0179,,,,,,76.85,
,2020-10-26,,100813.0,1308,1265,23,1308,1288,20,,,,,,,,,,,,,,,0.0179,,,,,,77.07,
,2020-10-27,,101021.0,1308,1268,23,1308,1291,17,,,,,,,,,,,,,,,0.0178,,,,,,77.23,
